"Date"	"amu"	"am_group"
2015-01-01	16.1777370539385	"Lincosamides"
2015-02-01	16.4263802349019	"Lincosamides"
2015-03-01	16.4449203760125	"Lincosamides"
2015-04-01	16.4391740052064	"Lincosamides"
2015-05-01	16.6144785947913	"Lincosamides"
2015-06-01	16.8207534149724	"Lincosamides"
2015-07-01	16.9321521923131	"Lincosamides"
2015-08-01	16.5618552552327	"Lincosamides"
2015-09-01	16.1365833606187	"Lincosamides"
2015-10-01	15.6094621151598	"Lincosamides"
2015-11-01	15.4409476254996	"Lincosamides"
2015-12-01	14.864121552502	"Lincosamides"
2016-01-01	14.6749164653214	"Lincosamides"
2016-02-01	14.2064665205686	"Lincosamides"
2016-03-01	14.6255928638293	"Lincosamides"
2016-04-01	14.4554005503525	"Lincosamides"
2016-05-01	15.1730184360959	"Lincosamides"
2016-06-01	14.8948492368191	"Lincosamides"
2016-07-01	15.2840316969728	"Lincosamides"
2016-08-01	14.9775750776987	"Lincosamides"
2016-09-01	15.2329526960708	"Lincosamides"
2016-10-01	15.06179549363	"Lincosamides"
2016-11-01	15.294815244414	"Lincosamides"
2016-12-01	14.8347260807332	"Lincosamides"
2017-01-01	14.6901858665439	"Lincosamides"
2017-02-01	14.4728957453598	"Lincosamides"
2017-03-01	14.5513270531994	"Lincosamides"
2017-04-01	14.3371315089414	"Lincosamides"
2017-05-01	14.6612518706662	"Lincosamides"
2017-06-01	15.5752574425051	"Lincosamides"
2017-07-01	16.4666206414586	"Lincosamides"
2017-08-01	16.9494893472999	"Lincosamides"
2017-09-01	17.2097890361554	"Lincosamides"
2017-10-01	17.8608052100093	"Lincosamides"
2017-11-01	18.109393587061	"Lincosamides"
2017-12-01	18.1538481738988	"Lincosamides"
2018-01-01	17.6332478654651	"Lincosamides"
2018-02-01	17.4458722860315	"Lincosamides"
2018-03-01	16.6879064912411	"Lincosamides"
2018-04-01	16.7305196118528	"Lincosamides"
2018-05-01	16.3195124295676	"Lincosamides"
2018-06-01	16.4149691734811	"Lincosamides"
2018-07-01	16.0429275772005	"Lincosamides"
2018-08-01	15.6825095579156	"Lincosamides"
2018-09-01	15.5574981206702	"Lincosamides"
2018-10-01	15.5135861487558	"Lincosamides"
2018-11-01	15.4369170723274	"Lincosamides"
2018-12-01	14.8604981343171	"Lincosamides"
2019-01-01	14.5080314505553	"Lincosamides"
2019-02-01	14.4182119338516	"Lincosamides"
2019-03-01	14.6319368988422	"Lincosamides"
2019-04-01	14.967733757232	"Lincosamides"
2019-05-01	14.6820441827371	"Lincosamides"
2019-06-01	14.1660720494673	"Lincosamides"
2019-07-01	13.874348722016	"Lincosamides"
2019-08-01	13.6962280942972	"Lincosamides"
2019-09-01	13.8405217206935	"Lincosamides"
2019-10-01	13.8123821505302	"Lincosamides"
2019-11-01	13.8150206630664	"Lincosamides"
2019-12-01	14.1568740619739	"Lincosamides"
2020-01-01	14.5212926030129	"Lincosamides"
2020-02-01	15.1342509757556	"Lincosamides"
2020-03-01	15.4837401660399	"Lincosamides"
